Signal Legend:

Key        Signal Name

0        = HSMC_ADC_DB[13..0]
1        = HSMC_ADC_OTR_B
2        = HSMC_ADC_OTR_A

Data Table:

Signals-> 0     1 2 

sample

-3825     5554  0 0 
-3824     16286 0 0 
-3823     11022 0 0 
-3822     11022 0 0 
-3821     11022 0 0 
-3820     11258 0 0 
-3819     10746 0 0 
-3818     10746 0 0 
-3817     10746 0 0 
-3816     10234 0 0 
-3815     10234 0 0 
-3814     10234 0 0 
-3813     10234 0 0 
-3812     10235 0 0 
-3811     9713  0 0 
-3810     9713  0 0 
-3809     9713  0 0 
-3808     10237 0 0 
-3807     9213  0 0 
-3806     9213  0 0 
-3805     9213  0 0 
-3804     9151  0 0 
-3803     8739  0 0 
-3802     8739  0 0 
-3801     8739  0 0 
-3800     8827  0 0 
-3799     8282  0 0 
-3798     8282  0 0 
-3797     8282  0 0 
-3796     3131  0 0 
-3795     7841  0 0 
-3794     7841  0 0 
-3793     7841  0 0 
-3792     7929  0 0 
-3791     7416  0 0 
-3790     7416  0 0 
-3789     7416  0 0 
-3788     8184  0 0 
-3787     7008  0 0 
-3786     7008  0 0 
-3785     7008  0 0 
-3784     7117  0 0 
-3783     6607  0 0 
-3782     6607  0 0 
-3781     6607  0 0 
-3780     6607  0 0 
-3779     6220  0 0 
-3778     6220  0 0 
-3777     6220  0 0 
-3776     7772  0 0 
-3775     5842  0 0 
-3774     5842  0 0 
-3773     5842  0 0 
-3772     6130  0 0 
-3771     5472  0 0 
-3770     5472  0 0 
-3769     5472  0 0 
-3768     15733 0 0 
-3767     10967 0 0 
-3766     10967 0 0 
-3765     10967 0 0 
-3764     11263 0 0 
-3763     10728 0 0 
-3762     10728 0 0 
-3761     10728 0 0 
-3760     10637 0 0 
-3759     10245 0 0 
-3758     10245 0 0 
-3757     10245 0 0 
-3756     11805 0 0 
-3755     9757  0 0 
-3754     9757  0 0 
-3753     9757  0 0 
-3752     9821  0 0 
-3751     9288  0 0 
-3750     9288  0 0 
-3749     9288  0 0 
-3748     9865  0 0 
-3747     8841  0 0 
-3746     8841  0 0 
-3745     8841  0 0 
-3744     8937  0 0 
-3743     8416  0 0 
-3742     8416  0 0 
-3741     8416  0 0 
-3740     8132  0 0 
-3739     8004  0 0 
-3738     8004  0 0 
-3737     8004  0 0 
-3736     7996  0 0 
-3735     7610  0 0 
-3734     7610  0 0 
-3733     7610  0 0 
-3732     7642  0 0 
-3731     7234  0 0 
-3730     7234  0 0 
-3729     7234  0 0 
-3728     7758  0 0 
-3727     6862  0 0 
-3726     6862  0 0 
-3725     6862  0 0 
-3724     7146  0 0 
-3723     6506  0 0 
-3722     6506  0 0 
-3721     6506  0 0 
-3720     6415  0 0 
-3719     6157  0 0 
-3718     6157  0 0 
-3717     6157  0 0 
-3716     7229  0 0 
-3715     5818  0 0 
-3714     5818  0 0 
-3713     5818  0 0 
-3712     6139  0 0 
-3711     5489  0 0 
-3710     5489  0 0 
-3709     5489  0 0 
-3708     16145 0 0 
-3707     11027 0 0 
-3706     11027 0 0 
-3705     11027 0 0 
-3704     11103 0 0 
-3703     10828 0 0 
-3702     10828 0 0 
-3701     10828 0 0 
-3700     10892 0 0 
-3699     10380 0 0 
-3698     10380 0 0 
-3697     10380 0 0 
-3696     11977 0 0 
-3695     9931  0 0 
-3694     9931  0 0 
-3693     9931  0 0 
-3692     10143 0 0 
-3691     9501  0 0 
-3690     9501  0 0 
-3689     9501  0 0 
-3688     10143 0 0 
-3687     9098  0 0 
-3686     9098  0 0 
-3685     9098  0 0 
-3684     9099  0 0 
-3683     8707  0 0 
-3682     8707  0 0 
-3681     8707  0 0 
-3680     8850  0 0 
-3679     8336  0 0 
-3678     8336  0 0 
-3677     8336  0 0 
-3676     2236  0 0 
-3675     7982  0 0 
-3674     7982  0 0 
-3673     7982  0 0 
-3672     8190  0 0 
-3671     7638  0 0 
-3670     7638  0 0 
-3669     7638  0 0 
-3668     7582  0 0 
-3667     7308  0 0 
-3666     7308  0 0 
-3665     7308  0 0 
-3664     8141  0 0 
-3663     6989  0 0 
-3662     6989  0 0 
-3661     6989  0 0 
-3660     6941  0 0 
-3659     6677  0 0 
-3658     6677  0 0 
-3657     6677  0 0 
-3656     6909  0 0 
-3655     6377  0 0 
-3654     6377  0 0 
-3653     6377  0 0 
-3652     8137  0 0 
-3651     6089  0 0 
-3650     6089  0 0 
-3649     6089  0 0 
-3648     6077  0 0 
-3647     5812  0 0 
-3646     5812  0 0 
-3645     5812  0 0 
-3644     6069  0 0 
-3643     5537  0 0 
-3642     5537  0 0 
-3641     5537  0 0 
-3640     5561  0 0 
-3639     5273  0 0 
-3638     5273  0 0 
-3637     5273  0 0 
-3636     16125 0 0 
-3635     10878 0 0 
-3634     10878 0 0 
-3633     10878 0 0 
-3632     11247 0 0 
-3631     10735 0 0 
-3630     10735 0 0 
-3629     10735 0 0 
-3628     10735 0 0 
-3627     10348 0 0 
-3626     10348 0 0 
-3625     10348 0 0 
-3624     12008 0 0 
-3623     9960  0 0 
-3622     9960  0 0 
-3621     9960  0 0 
-3620     10232 0 0 
-3619     9594  0 0 
-3618     9594  0 0 
-3617     9594  0 0 
-3616     9531  0 0 
-3615     9249  0 0 
-3614     9249  0 0 
-3613     9249  0 0 
-3612     9849  0 0 
-3611     8921  0 0 
-3610     8921  0 0 
-3609     8921  0 0 
-3608     9117  0 0 
-3607     8607  0 0 
-3606     8607  0 0 
-3605     8607  0 0 
-3604     8703  0 0 
-3603     8311  0 0 
-3602     8311  0 0 
-3601     8311  0 0 
-3600     8031  0 0 
-3599     8025  0 0 
-3598     8025  0 0 
-3597     8025  0 0 
-3596     8029  0 0 
-3595     7750  0 0 
-3594     7750  0 0 
-3593     7750  0 0 
-3592     8006  0 0 
-3591     7488  0 0 
-3590     7488  0 0 
-3589     7488  0 0 
-3588     7492  0 0 
-3587     7236  0 0 
-3586     7236  0 0 
-3585     7236  0 0 
-3584     8016  0 0 
-3583     6994  0 0 
-3582     6994  0 0 
-3581     6994  0 0 
-3580     7031  0 0 
-3579     6759  0 0 
-3578     6759  0 0 
-3577     6759  0 0 
-3576     7047  0 0 
-3575     6531  0 0 
-3574     6531  0 0 
-3573     6531  0 0 
-3572     6575  0 0 
-3571     6318  0 0 
-3570     6318  0 0 
-3569     6318  0 0 
-3568     8191  0 0 
-3567     6107  0 0 
-3566     6107  0 0 
-3565     6107  0 0 
-3564     6047  0 0 
-3563     5909  0 0 
-3562     5909  0 0 
-3561     5909  0 0 
-3560     5973  0 0 
-3559     5717  0 0 
-3558     5717  0 0 
-3557     5717  0 0 
-3556     6037  0 0 
-3555     5523  0 0 
-3554     5523  0 0 
-3553     5523  0 0 
-3552     16347 0 0 
-3551     11210 0 0 
-3550     11210 0 0 
-3549     11210 0 0 
-3548     11151 0 0 
-3547     11141 0 0 
-3546     11141 0 0 
-3545     11141 0 0 
-3544     11221 0 0 
-3543     10834 0 0 
-3542     10834 0 0 
-3541     10834 0 0 
-3540     11027 0 0 
-3539     10515 0 0 
-3538     10515 0 0 
-3537     10515 0 0 
-3536     11639 0 0 
-3535     10228 0 0 
-3534     10228 0 0 
-3533     10228 0 0 
-3532     10205 0 0 
-3531     9951  0 0 
-3530     9951  0 0 
-3529     9951  0 0 
-3528     10206 0 0 
-3527     9694  0 0 
-3526     9694  0 0 
-3525     9694  0 0 
-3524     9727  0 0 
-3523     9455  0 0 
-3522     9455  0 0 
-3521     9455  0 0 
-3520     9359  0 0 
-3519     9229  0 0 
-3518     9229  0 0 
-3517     9229  0 0 
-3516     10037 0 0 
-3515     9015  0 0 
-3514     9015  0 0 
-3513     9015  0 0 
-3512     9087  0 0 
-3511     8810  0 0 
-3510     8810  0 0 
-3509     8810  0 0 
-3508     9130  0 0 
-3507     8616  0 0 
-3506     8616  0 0 
-3505     8616  0 0 
-3504     8684  0 0 
-3503     8428  0 0 
-3502     8428  0 0 
-3501     8428  0 0 
-3500     8381  0 0 
-3499     8251  0 0 
-3498     8251  0 0 
-3497     8251  0 0 
-3496     3355  0 0 
-3495     8082  0 0 
-3494     8082  0 0 
-3493     8082  0 0 
-3492     8178  0 0 
-3491     7922  0 0 
-3490     7922  0 0 
-3489     7922  0 0 
-3488     7895  0 0 
-3487     7767  0 0 
-3486     7767  0 0 
-3485     7767  0 0 
-3484     8151  0 0 
-3483     7621  0 0 
-3482     7621  0 0 
-3481     7621  0 0 
-3480     7613  0 0 
-3479     7483  0 0 
-3478     7483  0 0 
-3477     7483  0 0 
-3476     7615  0 0 
-3475     7351  0 0 
-3474     7351  0 0 
-3473     7351  0 0 
-3472     7359  0 0 
-3471     7227  0 0 
-3470     7227  0 0 
-3469     7227  0 0 
-3468     8139  0 0 
-3467     7107  0 0 
-3466     7107  0 0 
-3465     7107  0 0 
-3464     7127  0 0 
-3463     6998  0 0 
-3462     6998  0 0 
-3461     6998  0 0 
-3460     7166  0 0 
-3459     6892  0 0 
-3458     6892  0 0 
-3457     6892  0 0 
-3456     6796  0 0 
-3455     6794  0 0 
-3454     6794  0 0 
-3453     6794  0 0 
-3452     6830  0 0 
-3451     6702  0 0 
-3450     6702  0 0 
-3449     6702  0 0 
-3448     7167  0 0 
-3447     6615  0 0 
-3446     6615  0 0 
-3445     6615  0 0 
-3444     6559  0 0 
-3443     6536  0 0 
-3442     6536  0 0 
-3441     6536  0 0 
-3440     6589  0 0 
-3439     6461  0 0 
-3438     6461  0 0 
-3437     6461  0 0 
-3436     6653  0 0 
-3435     6390  0 0 
-3434     6390  0 0 
-3433     6390  0 0 
-3432     6335  0 0 
-3431     6331  0 0 
-3430     6331  0 0 
-3429     6331  0 0 
-3428     6299  0 0 
-3427     6274  0 0 
-3426     6274  0 0 
-3425     6274  0 0 
-3424     6358  0 0 
-3423     6228  0 0 
-3422     6228  0 0 
-3421     6228  0 0 
-3420     6197  0 0 
-3419     6183  0 0 
-3418     6183  0 0 
-3417     6183  0 0 
-3416     7551  0 0 
-3415     6140  0 0 
-3414     6140  0 0 
-3413     6140  0 0 
-3412     6140  0 0 
-3411     6112  0 0 
-3410     6112  0 0 
-3409     6112  0 0 
-3408     6081  0 0 
-3407     6081  0 0 
-3406     6081  0 0 
-3405     6081  0 0 
-3404     6061  0 0 
-3403     6061  0 0 
-3402     6061  0 0 
-3401     6061  0 0 
-3400     6079  0 0 
-3399     6042  0 0 
-3398     6042  0 0 
-3397     6042  0 0 
-3396     6030  0 0 
-3395     6030  0 0 
-3394     6030  0 0 
-3393     6030  0 0 
-3392     6030  0 0 
-3391     6024  0 0 
-3390     6024  0 0 
-3389     6024  0 0 
-3388     6028  0 0 
-3387     6022  0 0 
-3386     6022  0 0 
-3385     6022  0 0 
-3384     6031  0 0 
-3383     6025  0 0 
-3382     6025  0 0 
-3381     6025  0 0 
-3380     6043  0 0 
-3379     6034  0 0 
-3378     6034  0 0 
-3377     6034  0 0 
-3376     6043  0 0 
-3375     6043  0 0 
-3374     6043  0 0 
-3373     6043  0 0 
-3372     6075  0 0 
-3371     6064  0 0 
-3370     6064  0 0 
-3369     6064  0 0 
-3368     6084  0 0 
-3367     6086  0 0 
-3366     6086  0 0 
-3365     6086  0 0 
-3364     6118  0 0 
-3363     6112  0 0 
-3362     6112  0 0 
-3361     6112  0 0 
-3360     6140  0 0 
-3359     6142  0 0 
-3358     6142  0 0 
-3357     6142  0 0 
-3356     8127  0 0 
-3355     6177  0 0 
-3354     6177  0 0 
-3353     6177  0 0 
-3352     6221  0 0 
-3351     6222  0 0 
-3350     6222  0 0 
-3349     6222  0 0 
-3348     6263  0 0 
-3347     6263  0 0 
-3346     6263  0 0 
-3345     6263  0 0 
-3344     6335  0 0 
-3343     6313  0 0 
-3342     6313  0 0 
-3341     6313  0 0 
-3340     6361  0 0 
-3339     6361  0 0 
-3338     6361  0 0 
-3337     6361  0 0 
-3336     6555  0 0 
-3335     6418  0 0 
-3334     6418  0 0 
-3333     6418  0 0 
-3332     6478  0 0 
-3331     6478  0 0 
-3330     6478  0 0 
-3329     6478  0 0 
-3328     6559  0 0 
-3327     6545  0 0 
-3326     6545  0 0 
-3325     6545  0 0 
-3324     6613  0 0 
-3323     6613  0 0 
-3322     6613  0 0 
-3321     6613  0 0 
-3320     7071  0 0 
-3319     6682  0 0 
-3318     6682  0 0 
-3317     6682  0 0 
-3316     6783  0 0 
-3315     6757  0 0 
-3314     6757  0 0 
-3313     6757  0 0 
-3312     6837  0 0 
-3311     6838  0 0 
-3310     6838  0 0 
-3309     6838  0 0 
-3308     7062  0 0 
-3307     6918  0 0 
-3306     6918  0 0 
-3305     6918  0 0 
-3304     7006  0 0 
-3303     7006  0 0 
-3302     7006  0 0 
-3301     7006  0 0 
-3300     7102  0 0 
-3299     7092  0 0 
-3298     7092  0 0 
-3297     7092  0 0 
-3296     8093  0 0 
-3295     7183  0 0 
-3294     7183  0 0 
-3293     7183  0 0 
-3292     7295  0 0 
-3291     7280  0 0 
-3290     7280  0 0 
-3289     7280  0 0 
-3288     7373  0 0 
-3287     7375  0 0 
-3286     7375  0 0 
-3285     7375  0 0 
-3284     7615  0 0 
-3283     7477  0 0 
-3282     7477  0 0 
-3281     7477  0 0 
-3280     7581  0 0 
-3279     7580  0 0 
-3278     7580  0 0 
-3277     7580  0 0 
-3276     8092  0 0 
-3275     7686  0 0 
-3274     7686  0 0 
-3273     7686  0 0 
-3272     7798  0 0 
-3271     7798  0 0 
-3270     7798  0 0 
-3269     7798  0 0 
-3268     7910  0 0 
-3267     7910  0 0 
-3266     7910  0 0 
-3265     7910  0 0 
-3264     8190  0 0 
-3263     8024  0 0 
-3262     8024  0 0 
-3261     8024  0 0 
-3260     8141  0 0 
-3259     8141  0 0 
-3258     8141  0 0 
-3257     8141  0 0 
-3256     14285 0 0 
-3255     8263  0 0 
-3254     8263  0 0 
-3253     8263  0 0 
-3252     8391  0 0 
-3251     8385  0 0 
-3250     8385  0 0 
-3249     8385  0 0 
-3248     8637  0 0 
-3247     8509  0 0 
-3246     8509  0 0 
-3245     8509  0 0 
-3244     8669  0 0 
-3243     8640  0 0 
-3242     8640  0 0 
-3241     8640  0 0 
-3240     9152  0 0 
-3239     8768  0 0 
-3238     8768  0 0 
-3237     8768  0 0 
-3236     8897  0 0 
-3235     8899  0 0 
-3234     8899  0 0 
-3233     8899  0 0 
-3232     9163  0 0 
-3231     9035  0 0 
-3230     9035  0 0 
-3229     9035  0 0 
-3228     9179  0 0 
-3227     9169  0 0 
-3226     9169  0 0 
-3225     9169  0 0 
-3224     10201 0 0 
-3223     9306  0 0 
-3222     9306  0 0 
-3221     9306  0 0 
-3220     9471  0 0 
-3219     9447  0 0 
-3218     9447  0 0 
-3217     9447  0 0 
-3216     9719  0 0 
-3215     9587  0 0 
-3214     9587  0 0 
-3213     9587  0 0 
-3212     10003 0 0 
-3211     9729  0 0 
-3210     9729  0 0 
-3209     9729  0 0 
-3208     9877  0 0 
-3207     9877  0 0 
-3206     9877  0 0 
-3205     9877  0 0 
-3204     10173 0 0 
-3203     10025 0 0 
-3202     10025 0 0 
-3201     10025 0 0 
-3200     10173 0 0 
-3199     10174 0 0 
-3198     10174 0 0 
-3197     10174 0 0 
-3196     12287 0 0 
-3195     10323 0 0 
-3194     10323 0 0 
-3193     10323 0 0 
-3192     10491 0 0 
-3191     10472 0 0 
-3190     10472 0 0 
-3189     10472 0 0 
-3188     10634 0 0 
-3187     10626 0 0 
-3186     10626 0 0 
-3185     10626 0 0 
-3184     11167 0 0 
-3183     10781 0 0 
-3182     10781 0 0 
-3181     10781 0 0 
-3180     10937 0 0 
-3179     10937 0 0 
-3178     10937 0 0 
-3177     10937 0 0 
-3176     11225 0 0 
-3175     11096 0 0 
-3174     11096 0 0 
-3173     11096 0 0 
-3172     11260 0 0 
-3171     11254 0 0 
-3170     11254 0 0 
-3169     11254 0 0 
-3168     12183 0 0 
-3167     11409 0 0 
-3166     11409 0 0 
-3165     11409 0 0 
-3164     11697 0 0 
-3163     11570 0 0 
-3162     11570 0 0 
-3161     11570 0 0 
-3160     11730 0 0 
-3159     11730 0 0 
-3158     11730 0 0 
-3157     11730 0 0 
-3156     12282 0 0 
-3155     11898 0 0 
-3154     11898 0 0 
-3153     11898 0 0 
-3152     12058 0 0 
-3151     12058 0 0 
-3150     12058 0 0 
-3149     12058 0 0 
-3148     8187  0 0 
-3147     6369  0 0 
-3146     6369  0 0 
-3145     6369  0 0 
-3144     6585  0 0 
-3143     6426  0 0 
-3142     6426  0 0 
-3141     6426  0 0 
-3140     7003  0 0 
-3139     6737  0 0 
-3138     6737  0 0 
-3137     6737  0 0 
-3136     7061  0 0 
-3135     7063  0 0 
-3134     7063  0 0 
-3133     7063  0 0 
-3132     8151  0 0 
-3131     7378  0 0 
-3130     7378  0 0 
-3129     7378  0 0 
-3128     7678  0 0 
-3127     7678  0 0 
-3126     7678  0 0 
-3125     7678  0 0 
-3124     8126  0 0 
-3123     7970  0 0 
-3122     7970  0 0 
-3121     7970  0 0 
-3120     14142 0 0 
-3119     8252  0 0 
-3118     8252  0 0 
-3117     8252  0 0 
-3116     8541  0 0 
-3115     8527  0 0 
-3114     8527  0 0 
-3113     8527  0 0 
-3112     9055  0 0 
-3111     8798  0 0 
-3110     8798  0 0 
-3109     8798  0 0 
-3108     9086  0 0 
-3107     9068  0 0 
-3106     9068  0 0 
-3105     9068  0 0 
-3104     10109 0 0 
-3103     9333  0 0 
-3102     9333  0 0 
-3101     9333  0 0 
-3100     9597  0 0 
-3099     9593  0 0 
-3098     9593  0 0 
-3097     9593  0 0 
-3096     10109 0 0 
-3095     9854  0 0 
-3094     9854  0 0 
-3093     9854  0 0 
-3092     10143 0 0 
-3091     10113 0 0 
-3090     10113 0 0 
-3089     10113 0 0 
-3088     12161 0 0 
-3087     10369 0 0 
-3086     10369 0 0 
-3085     10369 0 0 
-3084     10624 0 0 
-3083     10624 0 0 
-3082     10624 0 0 
-3081     10624 0 0 
-3080     11136 0 0 
-3079     10880 0 0 
-3078     10880 0 0 
-3077     10880 0 0 
-3076     11260 0 0 
-3075     11134 0 0 
-3074     11134 0 0 
-3073     11134 0 0 
-3072     12154 0 0 
-3071     11386 0 0 
-3070     11386 0 0 
-3069     11386 0 0 
-3068     11635 0 0 
-3067     11635 0 0 
-3066     11635 0 0 
-3065     11635 0 0 
-3064     8083  0 0 
-3063     6034  0 0 
-3062     6034  0 0 
-3061     6034  0 0 
-3060     8095  0 0 
-3059     6175  0 0 
-3058     6175  0 0 
-3057     6175  0 0 
-3056     6591  0 0 
-3055     6566  0 0 
-3054     6566  0 0 
-3053     6566  0 0 
-3052     7102  0 0 
-3051     6972  0 0 
-3050     6972  0 0 
-3049     6972  0 0 
-3048     8156  0 0 
-3047     7366  0 0 
-3046     7366  0 0 
-3045     7366  0 0 
-3044     7878  0 0 
-3043     7744  0 0 
-3042     7744  0 0 
-3041     7744  0 0 
-3040     8104  0 0 
-3039     8106  0 0 
-3038     8106  0 0 
-3037     8106  0 0 
-3036     16314 0 0 
-3035     8464  0 0 
-3034     8464  0 0 
-3033     8464  0 0 
-3032     9084  0 0 
-3031     8814  0 0 
-3030     8814  0 0 
-3029     8814  0 0 
-3028     9147  0 0 
-3027     9147  0 0 
-3026     9147  0 0 
-3025     9147  0 0 
-3024     10143 0 0 
-3023     9485  0 0 
-3022     9485  0 0 
-3021     9485  0 0 
-3020     10069 0 0 
-3019     9813  0 0 
-3018     9813  0 0 
-3017     9813  0 0 
-3016     10141 0 0 
-3015     10139 0 0 
-3014     10139 0 0 
-3013     10139 0 0 
-3012     12255 0 0 
-3011     10461 0 0 
-3010     10461 0 0 
-3009     10461 0 0 
-3008     10911 0 0 
-3007     10778 0 0 
-3006     10778 0 0 
-3005     10778 0 0 
-3004     11099 0 0 
-3003     11097 0 0 
-3002     11097 0 0 
-3001     11097 0 0 
-3000     12185 0 0 
-2999     11408 0 0 
-2998     11408 0 0 
-2997     11408 0 0 
-2996     11716 0 0 
-2995     11718 0 0 
-2994     11718 0 0 
-2993     11718 0 0 
-2992     7582  0 0 
-2991     6168  0 0 
-2990     6168  0 0 
-2989     6168  0 0 
-2988     6361  0 0 
-2987     6361  0 0 
-2986     6361  0 0 
-2985     6361  0 0 
-2984     6813  0 0 
-2983     6812  0 0 
-2982     6812  0 0 
-2981     6812  0 0 
-2980     7932  0 0 
-2979     7268  0 0 
-2978     7268  0 0 
-2977     7268  0 0 
-2976     7741  0 0 
-2975     7709  0 0 
-2974     7709  0 0 
-2973     7709  0 0 
-2972     8157  0 0 
-2971     8132  0 0 
-2970     8132  0 0 
-2969     8132  0 0 
-2968     14300 0 0 
-2967     8542  0 0 
-2966     8542  0 0 
-2965     8542  0 0 
-2964     9215  0 0 
-2963     8945  0 0 
-2962     8945  0 0 
-2961     8945  0 0 
-2960     9973  0 0 
-2959     9334  0 0 
-2958     9334  0 0 
-2957     9334  0 0 
-2956     9719  0 0 
-2955     9717  0 0 
-2954     9717  0 0 
-2953     9717  0 0 
-2952     10237 0 0 
-2951     10094 0 0 
-2950     10094 0 0 
-2949     10094 0 0 
-2948     12287 0 0 
-2947     10461 0 0 
-2946     10461 0 0 
-2945     10461 0 0 
-2944     10975 0 0 
-2943     10823 0 0 
-2942     10823 0 0 
-2941     10823 0 0 
-2940     11183 0 0 
-2939     11181 0 0 
-2938     11181 0 0 
-2937     11181 0 0 
-2936     12221 0 0 
-2935     11536 0 0 
-2934     11536 0 0 
-2933     11536 0 0 
-2932     6044  0 0 
-2931     6028  0 0 
-2930     6028  0 0 
-2929     6028  0 0 
-2928     8189  0 0 
-2927     6265  0 0 
-2926     6265  0 0 
-2925     6265  0 0 
-2924     6777  0 0 
-2923     6753  0 0 
-2922     6753  0 0 
-2921     6753  0 0 
-2920     7761  0 0 
-2919     7249  0 0 
-2918     7249  0 0 
-2917     7249  0 0 
-2916     7737  0 0 
-2915     7722  0 0 
-2914     7722  0 0 
-2913     7722  0 0 
-2912     8059  0 0 
-2911     8185  0 0 
-2910     8185  0 0 
-2909     8185  0 0 
-2908     14267 0 0 
-2907     8627  0 0 
-2906     8627  0 0 
-2905     8627  0 0 
-2904     9211  0 0 
-2903     9065  0 0 
-2902     9065  0 0 
-2901     9065  0 0 
-2900     9997  0 0 
-2899     9484  0 0 
-2898     9484  0 0 
-2897     9484  0 0 
-2896     10028 0 0 
-2895     9900  0 0 
-2894     9900  0 0 
-2893     9900  0 0 
-2892     11965 0 0 
-2891     10303 0 0 
-2890     10303 0 0 
-2889     10303 0 0 
-2888     10703 0 0 
-2887     10695 0 0 
-2886     10695 0 0 
-2885     10695 0 0 
-2884     11223 0 0 
-2883     11088 0 0 
-2882     11088 0 0 
-2881     11088 0 0 
-2880     8177  0 0 
-2879     5617  0 0 
-2878     5617  0 0 
-2877     5617  0 0 
-2876     6141  0 0 
-2875     5885  0 0 
-2874     5885  0 0 
-2873     5885  0 0 
-2872     8093  0 0 
-2871     6408  0 0 
-2870     6408  0 0 
-2869     6408  0 0 
-2868     6940  0 0 
-2867     6934  0 0 
-2866     6934  0 0 
-2865     6934  0 0 
-2864     7958  0 0 
-2863     7444  0 0 
-2862     7444  0 0 
-2861     7444  0 0 
-2860     8188  0 0 
-2859     7928  0 0 
-2858     7928  0 0 
-2857     7928  0 0 
-2856     14040 0 0 
-2855     8402  0 0 
-2854     8402  0 0 
-2853     8402  0 0 
-2852     8862  0 0 
-2851     8862  0 0 
-2850     8862  0 0 
-2849     8862  0 0 
-2848     9951  0 0 
-2847     9311  0 0 
-2846     9311  0 0 
-2845     9311  0 0 
-2844     9759  0 0 
-2843     9748  0 0 
-2842     9748  0 0 
-2841     9748  0 0 
